datamonth,year,month,season,age, tripduration_mins ,tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
3/1/2019,2019,3,Spring, 41 , 3.03 ,182,19:13.0,22:15.3,3183,Exchange Place,40.7162469,-74.0334588,3214,Essex Light Rail,40.7127742,-74.0364857,26245,Subscriber,1978,1
3/1/2019,2019,3,Spring, 29 , 5.38 ,323,20:20.5,25:44.2,3183,Exchange Place,40.7162469,-74.0334588,3267,Morris Canal,40.71241882,-74.03852552,29670,Subscriber,1990,1
3/1/2019,2019,3,Spring, 45 , 3.90 ,234,34:03.9,37:58.5,3183,Exchange Place,40.7162469,-74.0334588,3187,Warren St,40.7211236,-74.03805095,26275,Subscriber,1974,1
3/1/2019,2019,3,Spring, 39 , 4.93 ,296,24:28.4,29:25.0,3183,Exchange Place,40.7162469,-74.0334588,3185,City Hall,40.7177325,-74.043845,29220,Subscriber,1980,1
3/1/2019,2019,3,Spring, 61 , 11.27 ,676,17:07.2,28:23.4,3183,Exchange Place,40.7162469,-74.0334588,3269,Brunswick & 6th,40.72601173,-74.05038893,29308,Subscriber,1958,1
3/1/2019,2019,3,Spring, 30 , 17.45 ,1047,18:18.8,35:46.0,3183,Exchange Place,40.7162469,-74.0334588,3211,Newark Ave,40.72152515,-74.04630454,29288,Subscriber,1989,1
3/1/2019,2019,3,Spring, 38 , 3.65 ,219,05:13.3,08:52.3,3183,Exchange Place,40.7162469,-74.0334588,3267,Morris Canal,40.71241882,-74.03852552,29500,Subscriber,1981,0
3/1/2019,2019,3,Spring, 31 , 5.38 ,323,11:56.7,17:20.5,3183,Exchange Place,40.7162469,-74.0334588,3267,Morris Canal,40.71241882,-74.03852552,29460,Subscriber,1988,2
3/1/2019,2019,3,Spring, 30 , 1.93 ,116,23:02.6,24:59.3,3183,Exchange Place,40.7162469,-74.0334588,3639,Harborside,40.7192517,-74.034234,26259,Subscriber,1989,1
3/1/2019,2019,3,Spring, 33 , 4.60 ,276,07:57.7,12:33.7,3183,Exchange Place,40.7162469,-74.0334588,3214,Essex Light Rail,40.7127742,-74.0364857,26214,Subscriber,1986,1
3/1/2019,2019,3,Spring, 44 , 2.68 ,161,56:14.4,58:55.7,3183,Exchange Place,40.7162469,-74.0334588,3214,Essex Light Rail,40.7127742,-74.0364857,29263,Subscriber,1975,1
3/1/2019,2019,3,Spring, 50 , 2.13 ,128,30:53.5,33:01.7,3183,Exchange Place,40.7162469,-74.0334588,3184,Paulus Hook,40.7141454,-74.0335519,29241,Subscriber,1969,0
3/1/2019,2019,3,Spring, 36 , 6.57 ,394,22:51.1,29:25.9,3183,Exchange Place,40.7162469,-74.0334588,3214,Essex Light Rail,40.7127742,-74.0364857,29283,Subscriber,1983,1
3/1/2019,2019,3,Spring, 35 , 6.20 ,372,14:01.9,20:14.3,3183,Exchange Place,40.7162469,-74.0334588,3638,Washington St,40.7242941,-74.0354826,29201,Subscriber,1984,1
3/1/2019,2019,3,Spring, 40 , 7.48 ,449,42:26.8,49:55.8,3183,Exchange Place,40.7162469,-74.0334588,3213,Van Vorst Park,40.71848892,-74.04772663,29586,Subscriber,1979,1
3/1/2019,2019,3,Spring, 49 , 14.67 ,880,23:19.9,38:00.2,3183,Exchange Place,40.7162469,-74.0334588,3213,Van Vorst Park,40.71848892,-74.04772663,29472,Subscriber,1970,1
3/1/2019,2019,3,Spring, 50 , 22.83 ,1370,49:27.9,12:17.9,3183,Exchange Place,40.7162469,-74.0334588,3199,Newport Pkwy,40.7287448,-74.0321082,29445,Customer,1969,0
3/1/2019,2019,3,Spring, 38 , 22.18 ,1331,50:08.0,12:19.4,3183,Exchange Place,40.7162469,-74.0334588,3199,Newport Pkwy,40.7287448,-74.0321082,29654,Subscriber,1981,1
3/1/2019,2019,3,Spring, 42 , 4.93 ,296,57:32.6,02:29.3,3183,Exchange Place,40.7162469,-74.0334588,3267,Morris Canal,40.71241882,-74.03852552,26194,Subscriber,1977,1
3/1/2019,2019,3,Spring, 50 , 3.68 ,221,00:43.8,04:25.0,3183,Exchange Place,40.7162469,-74.0334588,3214,Essex Light Rail,40.7127742,-74.0364857,29435,Subscriber,1969,0
3/1/2019,2019,3,Spring, 27 , 17.72 ,1063,30:05.7,47:48.8,3183,Exchange Place,40.7162469,-74.0334588,3183,Exchange Place,40.7162469,-74.0334588,29220,Customer,1992,1
3/1/2019,2019,3,Spring, 30 , 16.78 ,1007,30:51.4,47:39.3,3183,Exchange Place,40.7162469,-74.0334588,3183,Exchange Place,40.7162469,-74.0334588,29290,Customer,1989,2
3/1/2019,2019,3,Spring, 27 , 13.37 ,802,50:14.9,03:37.7,3183,Exchange Place,40.7162469,-74.0334588,3202,Newport PATH,40.7272235,-74.0337589,29253,Customer,1992,1
3/1/2019,2019,3,Spring, 30 , 13.15 ,789,50:30.0,03:39.7,3183,Exchange Place,40.7162469,-74.0334588,3202,Newport PATH,40.7272235,-74.0337589,29290,Customer,1989,2
3/1/2019,2019,3,Spring, 25 , 8.90 ,534,00:18.7,09:12.9,3183,Exchange Place,40.7162469,-74.0334588,3272,Jersey & 3rd,40.72333159,-74.04595256,26255,Subscriber,1994,1
3/1/2019,2019,3,Spring, 26 , 8.75 ,525,00:27.1,09:13.0,3183,Exchange Place,40.7162469,-74.0334588,3272,Jersey & 3rd,40.72333159,-74.04595256,29469,Subscriber,1993,1
3/1/2019,2019,3,Spring, 25 , 8.78 ,527,00:28.1,09:15.7,3183,Exchange Place,40.7162469,-74.0334588,3272,Jersey & 3rd,40.72333159,-74.04595256,26271,Subscriber,1994,1
3/1/2019,2019,3,Spring, 39 , 3.53 ,212,32:39.7,36:12.6,3183,Exchange Place,40.7162469,-74.0334588,3214,Essex Light Rail,40.7127742,-74.0364857,29654,Subscriber,1980,1
3/1/2019,2019,3,Spring, 25 , 11.07 ,664,59:09.6,10:13.9,3183,Exchange Place,40.7162469,-74.0334588,3681,Grand St,40.71517768,-74.03768331,29483,Subscriber,1994,1
3/1/2019,2019,3,Spring, 63 , 4.70 ,282,53:16.7,57:59.6,3183,Exchange Place,40.7162469,-74.0334588,3214,Essex Light Rail,40.7127742,-74.0364857,29261,Subscriber,1956,1
3/1/2019,2019,3,Spring, 50 , 1.87 ,112,16:58.5,18:50.6,3183,Exchange Place,40.7162469,-74.0334588,3639,Harborside,40.7192517,-74.034234,26192,Subscriber,1969,0
3/1/2019,2019,3,Spring, 61 , 8.17 ,490,20:39.3,28:50.1,3183,Exchange Place,40.7162469,-74.0334588,3272,Jersey & 3rd,40.72333159,-74.04595256,29304,Subscriber,1958,1
3/1/2019,2019,3,Spring, 59 , 2.73 ,164,34:35.6,37:20.3,3183,Exchange Place,40.7162469,-74.0334588,3214,Essex Light Rail,40.7127742,-74.0364857,26277,Subscriber,1960,1
3/1/2019,2019,3,Spring, 43 , 4.33 ,260,35:46.8,40:07.8,3183,Exchange Place,40.7162469,-74.0334588,3186,Grove St PATH,40.71958612,-74.04311746,29548,Subscriber,1976,1
3/1/2019,2019,3,Spring, 26 , 44.42 ,2665,38:08.3,22:34.2,3183,Exchange Place,40.7162469,-74.0334588,3186,Grove St PATH,40.71958612,-74.04311746,29446,Subscriber,1993,1
3/1/2019,2019,3,Spring, 34 , 1.93 ,116,39:58.3,41:54.9,3183,Exchange Place,40.7162469,-74.0334588,3639,Harborside,40.7192517,-74.034234,29272,Subscriber,1985,1
3/1/2019,2019,3,Spring, 57 , 5.88 ,353,51:19.9,57:13.2,3183,Exchange Place,40.7162469,-74.0334588,3213,Van Vorst Park,40.71848892,-74.04772663,29291,Subscriber,1962,1
3/1/2019,2019,3,Spring, 50 , 6.40 ,384,03:37.6,10:02.5,3183,Exchange Place,40.7162469,-74.0334588,3213,Van Vorst Park,40.71848892,-74.04772663,29680,Subscriber,1969,0
3/1/2019,2019,3,Spring, 49 , 6.03 ,362,15:59.7,22:02.6,3183,Exchange Place,40.7162469,-74.0334588,3186,Grove St PATH,40.71958612,-74.04311746,26158,Subscriber,1970,1
3/1/2019,2019,3,Spring, 32 , 2.12 ,127,25:40.1,27:47.9,3183,Exchange Place,40.7162469,-74.0334588,3214,Essex Light Rail,40.7127742,-74.0364857,29494,Subscriber,1987,1
3/1/2019,2019,3,Spring, 45 , 2.68 ,161,34:06.4,36:47.9,3183,Exchange Place,40.7162469,-74.0334588,3681,Grand St,40.71517768,-74.03768331,29199,Subscriber,1974,1
3/1/2019,2019,3,Spring, 36 , 2.05 ,123,43:51.8,45:55.2,3183,Exchange Place,40.7162469,-74.0334588,3681,Grand St,40.71517768,-74.03768331,29640,Subscriber,1983,1
3/1/2019,2019,3,Spring, 49 , 2.65 ,159,01:23.5,04:02.6,3183,Exchange Place,40.7162469,-74.0334588,3214,Essex Light Rail,40.7127742,-74.0364857,26311,Subscriber,1970,1
3/1/2019,2019,3,Spring, 64 , 5.20 ,312,04:17.6,09:30.4,3183,Exchange Place,40.7162469,-74.0334588,3267,Morris Canal,40.71241882,-74.03852552,29458,Subscriber,1955,1
3/1/2019,2019,3,Spring, 38 , 9.62 ,577,10:54.6,20:32.6,3183,Exchange Place,40.7162469,-74.0334588,3278,Monmouth and 6th,40.72568548,-74.04879034,29629,Customer,1981,1
3/1/2019,2019,3,Spring, 27 , 7.02 ,421,15:23.6,22:25.5,3183,Exchange Place,40.7162469,-74.0334588,3267,Morris Canal,40.71241882,-74.03852552,29209,Subscriber,1992,1
3/1/2019,2019,3,Spring, 51 , 5.45 ,327,23:25.5,28:53.3,3183,Exchange Place,40.7162469,-74.0334588,3481,York St,40.71649,-74.04105,26269,Subscriber,1968,2
3/1/2019,2019,3,Spring, 25 , 3.58 ,215,46:41.2,50:16.9,3183,Exchange Place,40.7162469,-74.0334588,3267,Morris Canal,40.71241882,-74.03852552,26289,Subscriber,1994,2
3/1/2019,2019,3,Spring, 36 , 6.22 ,373,18:44.9,24:58.8,3183,Exchange Place,40.7162469,-74.0334588,3213,Van Vorst Park,40.71848892,-74.04772663,26196,Subscriber,1983,1
3/1/2019,2019,3,Spring, 30 , 5.33 ,320,23:35.7,28:56.4,3183,Exchange Place,40.7162469,-74.0334588,3267,Morris Canal,40.71241882,-74.03852552,29475,Subscriber,1989,1
3/1/2019,2019,3,Spring, 35 , 11.32 ,679,29:17.1,40:36.6,3183,Exchange Place,40.7162469,-74.0334588,3278,Monmouth and 6th,40.72568548,-74.04879034,29454,Subscriber,1984,1
3/1/2019,2019,3,Spring, 30 , 1.72 ,103,19:08.2,20:52.1,3183,Exchange Place,40.7162469,-74.0334588,3639,Harborside,40.7192517,-74.034234,26225,Subscriber,1989,1
3/1/2019,2019,3,Spring, 28 , 6.90 ,414,08:46.3,15:41.1,3183,Exchange Place,40.7162469,-74.0334588,3205,JC Medical Center,40.71653978,-74.04963791,29258,Subscriber,1991,1
3/1/2019,2019,3,Spring, 27 , 15.03 ,902,15:40.3,30:42.7,3183,Exchange Place,40.7162469,-74.0334588,3192,Liberty Light Rail,40.7112423,-74.0557013,29458,Subscriber,1992,1
3/1/2019,2019,3,Spring, 48 , 1.63 ,98,22:24.2,24:02.6,3183,Exchange Place,40.7162469,-74.0334588,3639,Harborside,40.7192517,-74.034234,29307,Subscriber,1971,2
3/1/2019,2019,3,Spring, 41 , 2.63 ,158,36:02.6,38:40.8,3183,Exchange Place,40.7162469,-74.0334588,3275,Columbus Drive,40.7183552,-74.03891444,29199,Subscriber,1978,1
3/1/2019,2019,3,Spring, 25 , 6.00 ,360,39:14.6,45:14.9,3183,Exchange Place,40.7162469,-74.0334588,3202,Newport PATH,40.7272235,-74.0337589,29589,Subscriber,1994,1
3/1/2019,2019,3,Spring, 32 , 6.52 ,391,02:02.8,08:33.9,3183,Exchange Place,40.7162469,-74.0334588,3211,Newark Ave,40.72152515,-74.04630454,26289,Subscriber,1987,1
3/1/2019,2019,3,Spring, 43 , 4.57 ,274,37:43.7,42:18.2,3183,Exchange Place,40.7162469,-74.0334588,3267,Morris Canal,40.71241882,-74.03852552,29609,Subscriber,1976,2
3/1/2019,2019,3,Spring, 34 , 10.27 ,616,50:21.4,00:37.8,3183,Exchange Place,40.7162469,-74.0334588,3192,Liberty Light Rail,40.7112423,-74.0557013,29308,Subscriber,1985,1
3/1/2019,2019,3,Spring, 38 , 4.77 ,286,12:59.0,17:45.1,3183,Exchange Place,40.7162469,-74.0334588,3186,Grove St PATH,40.71958612,-74.04311746,29476,Subscriber,1981,1
3/1/2019,2019,3,Spring, 26 , 45.07 ,2704,27:01.7,12:06.5,3183,Exchange Place,40.7162469,-74.0334588,3276,Marin Light Rail,40.71458404,-74.04281706,29298,Subscriber,1993,1
3/1/2019,2019,3,Spring, 50 , 1.78 ,107,27:57.9,29:45.5,3183,Exchange Place,40.7162469,-74.0334588,3639,Harborside,40.7192517,-74.034234,26247,Subscriber,1969,0
3/1/2019,2019,3,Spring, 45 , 6.80 ,408,28:25.9,35:14.9,3183,Exchange Place,40.7162469,-74.0334588,3267,Morris Canal,40.71241882,-74.03852552,29679,Subscriber,1974,1
3/1/2019,2019,3,Spring, 34 , 1.87 ,112,35:06.4,36:58.8,3183,Exchange Place,40.7162469,-74.0334588,3639,Harborside,40.7192517,-74.034234,29494,Subscriber,1985,1
3/1/2019,2019,3,Spring, 35 , 2.60 ,156,38:19.7,40:56.7,3183,Exchange Place,40.7162469,-74.0334588,3214,Essex Light Rail,40.7127742,-74.0364857,29598,Subscriber,1984,1
3/1/2019,2019,3,Spring, 43 , 5.07 ,304,42:23.0,47:27.9,3183,Exchange Place,40.7162469,-74.0334588,3186,Grove St PATH,40.71958612,-74.04311746,29640,Subscriber,1976,1
3/1/2019,2019,3,Spring, 38 , 4.65 ,279,42:32.9,47:12.1,3183,Exchange Place,40.7162469,-74.0334588,3267,Morris Canal,40.71241882,-74.03852552,29234,Subscriber,1981,0
3/1/2019,2019,3,Spring, 40 , 4.93 ,296,12:51.0,17:47.6,3183,Exchange Place,40.7162469,-74.0334588,3187,Warren St,40.7211236,-74.03805095,29452,Subscriber,1979,1
3/1/2019,2019,3,Spring, 49 , 4.25 ,255,12:49.8,17:05.4,3183,Exchange Place,40.7162469,-74.0334588,3267,Morris Canal,40.71241882,-74.03852552,26194,Subscriber,1970,1
3/1/2019,2019,3,Spring, 49 , 6.72 ,403,14:06.9,20:50.4,3183,Exchange Place,40.7162469,-74.0334588,3186,Grove St PATH,40.71958612,-74.04311746,29681,Subscriber,1970,1
3/1/2019,2019,3,Spring, 64 , 4.67 ,280,24:59.1,29:39.9,3183,Exchange Place,40.7162469,-74.0334588,3267,Morris Canal,40.71241882,-74.03852552,26225,Subscriber,1955,1
3/1/2019,2019,3,Spring, 31 , 5.82 ,349,25:23.2,31:13.0,3183,Exchange Place,40.7162469,-74.0334588,3186,Grove St PATH,40.71958612,-74.04311746,26227,Subscriber,1988,1
3/1/2019,2019,3,Spring, 44 , 2.87 ,172,32:27.6,35:20.6,3183,Exchange Place,40.7162469,-74.0334588,3214,Essex Light Rail,40.7127742,-74.0364857,29209,Subscriber,1975,1
3/1/2019,2019,3,Spring, 29 , 3.78 ,227,54:36.5,58:23.8,3183,Exchange Place,40.7162469,-74.0334588,3267,Morris Canal,40.71241882,-74.03852552,26196,Subscriber,1990,1
3/1/2019,2019,3,Spring, 32 , 2.25 ,135,14:23.7,16:39.5,3183,Exchange Place,40.7162469,-74.0334588,3214,Essex Light Rail,40.7127742,-74.0364857,26237,Subscriber,1987,1
3/1/2019,2019,3,Spring, 51 , 5.27 ,316,23:23.8,28:40.1,3183,Exchange Place,40.7162469,-74.0334588,3481,York St,40.71649,-74.04105,29228,Subscriber,1968,2
3/1/2019,2019,3,Spring, 59 , 2.72 ,163,38:04.4,40:47.9,3183,Exchange Place,40.7162469,-74.0334588,3214,Essex Light Rail,40.7127742,-74.0364857,29469,Subscriber,1960,1
3/1/2019,2019,3,Spring, 30 , 5.98 ,359,18:57.2,24:56.3,3183,Exchange Place,40.7162469,-74.0334588,3267,Morris Canal,40.71241882,-74.03852552,26158,Subscriber,1989,1
3/1/2019,2019,3,Spring, 26 , 28.73 ,1724,13:44.4,42:28.5,3183,Exchange Place,40.7162469,-74.0334588,3183,Exchange Place,40.7162469,-74.0334588,29202,Subscriber,1993,1
3/1/2019,2019,3,Spring, 30 , 1.80 ,108,07:23.1,09:12.0,3183,Exchange Place,40.7162469,-74.0334588,3639,Harborside,40.7192517,-74.034234,29202,Subscriber,1989,1
3/1/2019,2019,3,Spring, 70 , 20.18 ,1211,08:56.8,29:08.3,3183,Exchange Place,40.7162469,-74.0334588,3183,Exchange Place,40.7162469,-74.0334588,29298,Subscriber,1949,1
3/1/2019,2019,3,Spring, 29 , 3.48 ,209,46:09.6,49:39.1,3183,Exchange Place,40.7162469,-74.0334588,3187,Warren St,40.7211236,-74.03805095,29446,Subscriber,1990,1
3/1/2019,2019,3,Spring, 51 , 4.10 ,246,46:42.8,50:49.5,3183,Exchange Place,40.7162469,-74.0334588,3267,Morris Canal,40.71241882,-74.03852552,29659,Subscriber,1968,1
3/1/2019,2019,3,Spring, 29 , 5.58 ,335,52:34.3,58:10.1,3183,Exchange Place,40.7162469,-74.0334588,3186,Grove St PATH,40.71958612,-74.04311746,29266,Subscriber,1990,1
3/1/2019,2019,3,Spring, 45 , 4.15 ,249,55:46.9,59:56.9,3183,Exchange Place,40.7162469,-74.0334588,3267,Morris Canal,40.71241882,-74.03852552,29521,Subscriber,1974,1
3/1/2019,2019,3,Spring, 34 , 10.73 ,644,00:08.5,10:52.6,3183,Exchange Place,40.7162469,-74.0334588,3192,Liberty Light Rail,40.7112423,-74.0557013,29498,Subscriber,1985,1
3/1/2019,2019,3,Spring, 43 , 5.43 ,326,05:08.0,10:34.3,3183,Exchange Place,40.7162469,-74.0334588,3211,Newark Ave,40.72152515,-74.04630454,26153,Subscriber,1976,1
3/1/2019,2019,3,Spring, 38 , 6.07 ,364,11:37.5,17:41.6,3183,Exchange Place,40.7162469,-74.0334588,3211,Newark Ave,40.72152515,-74.04630454,29552,Subscriber,1981,1
3/1/2019,2019,3,Spring, 26 , 5.02 ,301,22:50.2,27:51.9,3183,Exchange Place,40.7162469,-74.0334588,3186,Grove St PATH,40.71958612,-74.04311746,29480,Subscriber,1993,1
3/1/2019,2019,3,Spring, 50 , 1.97 ,118,23:44.2,25:43.2,3183,Exchange Place,40.7162469,-74.0334588,3639,Harborside,40.7192517,-74.034234,29228,Subscriber,1969,0
3/1/2019,2019,3,Spring, 26 , 32.47 ,1948,24:55.0,57:23.3,3183,Exchange Place,40.7162469,-74.0334588,3186,Grove St PATH,40.71958612,-74.04311746,29509,Subscriber,1993,1
3/1/2019,2019,3,Spring, 32 , 3.12 ,187,27:50.7,30:58.4,3183,Exchange Place,40.7162469,-74.0334588,3681,Grand St,40.71517768,-74.03768331,26161,Subscriber,1987,1
3/1/2019,2019,3,Spring, 39 , 6.73 ,404,30:22.9,37:07.6,3183,Exchange Place,40.7162469,-74.0334588,3273,Manila & 1st,40.72165072,-74.04288411,29591,Subscriber,1980,1
3/1/2019,2019,3,Spring, 34 , 1.70 ,102,37:40.4,39:23.4,3183,Exchange Place,40.7162469,-74.0334588,3639,Harborside,40.7192517,-74.034234,29654,Subscriber,1985,1
3/1/2019,2019,3,Spring, 59 , 1.80 ,108,49:13.5,51:02.4,3183,Exchange Place,40.7162469,-74.0334588,3184,Paulus Hook,40.7141454,-74.0335519,29211,Subscriber,1960,1
3/1/2019,2019,3,Spring, 49 , 4.45 ,267,49:59.0,54:26.1,3183,Exchange Place,40.7162469,-74.0334588,3267,Morris Canal,40.71241882,-74.03852552,26296,Subscriber,1970,1
3/1/2019,2019,3,Spring, 50 , 11.22 ,673,55:21.4,06:35.0,3183,Exchange Place,40.7162469,-74.0334588,3278,Monmouth and 6th,40.72568548,-74.04879034,26242,Subscriber,1969,0
3/1/2019,2019,3,Spring, 30 , 7.30 ,438,08:39.4,15:58.1,3183,Exchange Place,40.7162469,-74.0334588,3267,Morris Canal,40.71241882,-74.03852552,29653,Subscriber,1989,1
3/1/2019,2019,3,Spring, 30 , 4.07 ,244,28:00.7,32:05.2,3183,Exchange Place,40.7162469,-74.0334588,3267,Morris Canal,40.71241882,-74.03852552,26225,Subscriber,1989,2
3/1/2019,2019,3,Spring, 64 , 4.28 ,257,30:45.1,35:02.9,3183,Exchange Place,40.7162469,-74.0334588,3267,Morris Canal,40.71241882,-74.03852552,29593,Subscriber,1955,1
3/1/2019,2019,3,Spring, 38 , 4.52 ,271,31:19.2,35:50.6,3183,Exchange Place,40.7162469,-74.0334588,3267,Morris Canal,40.71241882,-74.03852552,29582,Subscriber,1981,0
3/1/2019,2019,3,Spring, 29 , 4.17 ,250,45:44.6,49:54.9,3183,Exchange Place,40.7162469,-74.0334588,3267,Morris Canal,40.71241882,-74.03852552,26304,Subscriber,1990,1
3/1/2019,2019,3,Spring, 32 , 3.07 ,184,14:57.5,18:01.7,3183,Exchange Place,40.7162469,-74.0334588,3214,Essex Light Rail,40.7127742,-74.0364857,29215,Subscriber,1987,1
3/1/2019,2019,3,Spring, 51 , 4.63 ,278,30:02.7,34:41.1,3183,Exchange Place,40.7162469,-74.0334588,3481,York St,40.71649,-74.04105,29298,Subscriber,1968,2
3/1/2019,2019,3,Spring, 25 , 3.82 ,229,10:16.4,14:06.1,3183,Exchange Place,40.7162469,-74.0334588,3267,Morris Canal,40.71241882,-74.03852552,29589,Subscriber,1994,1
3/1/2019,2019,3,Spring, 32 , 2.40 ,144,49:51.7,52:16.1,3183,Exchange Place,40.7162469,-74.0334588,3214,Essex Light Rail,40.7127742,-74.0364857,29234,Subscriber,1987,1
3/1/2019,2019,3,Spring, 58 , 4.10 ,246,29:36.4,33:42.9,3183,Exchange Place,40.7162469,-74.0334588,3481,York St,40.71649,-74.04105,29505,Subscriber,1961,1
3/1/2019,2019,3,Spring, 27 , 11.63 ,698,48:06.5,59:44.7,3183,Exchange Place,40.7162469,-74.0334588,3192,Liberty Light Rail,40.7112423,-74.0557013,26196,Subscriber,1992,2
3/1/2019,2019,3,Spring, 29 , 2.67 ,160,28:31.2,31:11.3,3183,Exchange Place,40.7162469,-74.0334588,3681,Grand St,40.71517768,-74.03768331,29296,Subscriber,1990,1
3/1/2019,2019,3,Spring, 20 , 8.07 ,484,33:49.4,41:54.1,3183,Exchange Place,40.7162469,-74.0334588,3183,Exchange Place,40.7162469,-74.0334588,26300,Customer,1999,1
3/1/2019,2019,3,Spring, 51 , 4.77 ,286,22:31.6,27:17.7,3183,Exchange Place,40.7162469,-74.0334588,3267,Morris Canal,40.71241882,-74.03852552,26431,Subscriber,1968,1
3/1/2019,2019,3,Spring, 39 , 10.83 ,650,29:52.5,40:42.5,3183,Exchange Place,40.7162469,-74.0334588,3192,Liberty Light Rail,40.7112423,-74.0557013,26165,Subscriber,1980,1
3/1/2019,2019,3,Spring, 26 , 19.83 ,1190,28:29.8,48:20.6,3183,Exchange Place,40.7162469,-74.0334588,3187,Warren St,40.7211236,-74.03805095,29307,Subscriber,1993,1
